36.1,35.76,Duplicate
36.35,33.26,Duplicate
34.47,27.1,Duplicate
42.06,31.42,Duplicate
37.82,19.71,Duplicate
35.52,25.12,Duplicate
32.22,25.46,Duplicate
32.51,16.78,Duplicate
34.92,22.33,Duplicate
37.76,24.15,Duplicate
32.75,25.42,Duplicate
33.67,24.33,Duplicate
34.82,23.84,Duplicate
33.99,23.37,Duplicate
31.66,22.96,Duplicate
37.69,23.72,Duplicate
37.25,34.43,Duplicate
28.7,24.73,Duplicate
33.43,29.47,Duplicate
34.91,27.67,Duplicate
32.25,27.4,Duplicate
38.85,29.75,Duplicate
34.46,21.25,Duplicate
33.61,19.78,Duplicate
36.27,24.17,Duplicate
31.75,19.01,Duplicate
43.99,25.18,Duplicate
32.76,19.91,Duplicate
41.64,24.92,Duplicate
32.75,27.83,Duplicate
35.51,22.4,Duplicate
37.1,27.7,Duplicate
38.5,33.19,Duplicate
32.76,22.96,Duplicate
35.95,35.29,Duplicate
44.57,26.93,Duplicate
37.94,24.41,Duplicate
48.12,36.03,Duplicate
41.47,21.67,Duplicate
38.22,26.43,Duplicate
37.76,23.9,Duplicate
37.34,7.3,Duplicate
36.01,16.54,Duplicate
28.39,22.32,Duplicate
36.29,22.24,Duplicate
39.77,28.15,Duplicate
32.68,25.91,Duplicate
35.3,27.19,Duplicate
41.69,25.96,Duplicate
43.53,27.4,Duplicate
48.97,21.57,Duplicate
47.83,28.67,Duplicate
47.69,25.77,Duplicate
33.59,18.75,Duplicate
35.36,19.75,Duplicate
37.42,18.34,Duplicate
41.63,24.67,Duplicate
45.98,20.85,Duplicate
38.66,20.87,Duplicate
35.13,23.75,Duplicate
39.55,25.5,Duplicate
34.79,24.94,Duplicate
34.77,20.55,Duplicate
42.12,20.39,Duplicate
41.7,18.93,Duplicate
39.93,21.53,Duplicate
34.38,13.78,Duplicate
47.15,20.47,Duplicate
36.82,13.36,Duplicate
46.35,14.94,Duplicate
43.03,14.99,Duplicate
34.47,14.36,Duplicate
35.14,16.7,Duplicate
38.04,20.59,Duplicate
33.93,14.95,Duplicate
42.54,20.75,Duplicate
36.68,21.08,Duplicate
36.71,26.78,Duplicate
37.63,14.14,Duplicate
36.89,16.68,Duplicate
31.5,15.88,Duplicate
37.54,24.87,Duplicate
39.93,24.98,Duplicate
41.87,20.57,Duplicate
47.53,22.32,Duplicate
41.93,19.24,Duplicate
41.7,22.77,Duplicate
47.72,27.58,Duplicate
42.86,28.58,Duplicate
45.44,23.25,Duplicate
50.94,33.81,Duplicate
46.73,21.41,Duplicate
38.1,19.89,Duplicate
38.45,29.58,Duplicate
46.62,23.56,Duplicate
41.73,31.05,Duplicate
39.98,23.11,Duplicate
40.9,24.66,Duplicate
41.36,20.76,Duplicate
32.04,20.6,Duplicate
42.34,15.19,Duplicate
39.09,17.94,Duplicate
46.5,14.28,Duplicate
40.48,13.29,Duplicate
41.46,16.38,Duplicate
39.56,12.02,Duplicate
42.82,16.49,Duplicate
35.64,18.24,Duplicate
35.1,22.21,Duplicate
57.54,27.96,Duplicate
51.72,18.17,Duplicate
51.41,21.16,Duplicate
47.49,17.62,Duplicate
55.17,16.31,Duplicate
59.95,19.21,Duplicate
57.38,18.14,Duplicate
44.68,24.25,Duplicate
50.59,21.65,Duplicate
36.99,14.55,Duplicate
37.1,16.52,Duplicate
41.37,21.43,Duplicate
34.69,14.62,Duplicate
49.44,18.46,Duplicate
51.35,24.54,Duplicate
37.26,26.76,Duplicate
46.91,30.04,Duplicate
35.78,28.1,Duplicate
40.08,27.07,Duplicate
31.55,25.63,Duplicate
33.91,28.66,Duplicate
40.97,31.38,Duplicate
40.05,31.13,Duplicate
37.08,34.3,Duplicate
40.05,32.38,Duplicate
41.62,29.94,Duplicate
40.28,25.59,Duplicate
39.9,23.46,Duplicate
54.9,34.99,Duplicate
48.5,26.12,Duplicate
38.35,28.7,Duplicate
55.33,35.78,Duplicate
55.07,42.49,Duplicate
38.37,35.21,Duplicate
50.83,40.92,Duplicate
60.31,47.4,Duplicate
49.54,29.13,Duplicate
45.06,37.99,Duplicate
47.6,35.63,Duplicate
39.26,29.82,Duplicate
44.99,33.13,Duplicate
35.74,35.29,Duplicate
37.54,29.29,Duplicate
46.24,31.81,Duplicate
32.56,26.44,Duplicate
29.84,20.22,Duplicate
31.13,20.31,Duplicate
28.98,21.03,Duplicate
39.17,29.71,Duplicate
44.54,32.37,Duplicate
35.68,41.15,Duplicate
42.73,31.19,Duplicate
33.3,27.64,Duplicate
37.77,35.02,Duplicate
40.26,26.51,Duplicate
43.14,29.65,Duplicate
42.13,21.63,Duplicate
41.67,28.19,Duplicate
48.49,25.94,Duplicate
41.62,25.9,Duplicate
40.2,30.98,Duplicate
35.31,27.98,Duplicate
32.56,24.86,Duplicate
38.5,24.22,Duplicate
39.64,31.38,Duplicate
47.91,31.98,Duplicate
49.96,24.64,Duplicate
43.17,26.21,Duplicate
49.3,30.63,Duplicate
44.71,33.21,Duplicate
40.76,30.17,Duplicate
45.26,34.26,Duplicate
51.65,37.97,Duplicate
35.85,26.94,Duplicate
40.82,31.8,Duplicate
37.93,31.81,Duplicate
32.91,19.72,Duplicate
32.58,21.49,Duplicate
35.63,23.88,Duplicate
33.73,23.12,Duplicate
36.37,17.54,Duplicate
34.9,28.65,Duplicate
32.94,31.16,Duplicate
34.66,28.67,Duplicate
48.03,46.41,Duplicate
50.76,38.63,Duplicate
42.09,34.07,Duplicate
47.52,40.49,Duplicate
40.85,35.16,Duplicate
43.28,28.64,Duplicate
44.62,35.49,Duplicate
46.04,38.66,Duplicate
45.12,32.92,Duplicate
39.82,29.65,Duplicate
33.41,30.72,Duplicate
51.96,30.14,Duplicate
36.47,32.56,Duplicate
44.14,33.33,Duplicate
37.81,33.39,Duplicate
41.52,32.79,Duplicate
52.99,46.25,Duplicate
38.56,33.27,Duplicate
50.03,36.77,Duplicate
40.09,31.62,Duplicate
31.25,27.45,Duplicate
37.92,31.29,Duplicate
45.6,28.38,Duplicate
47.93,30.83,Duplicate
51.19,32.58,Duplicate
41.4,19.1,Duplicate
43.13,31.66,Duplicate
42.83,31.29,Duplicate
40.1,30.4,Duplicate
32.8,25.74,Duplicate
37.8,24.8,Duplicate
41.53,21.53,Duplicate
36.97,17.64,Duplicate
45.81,23.72,Duplicate
44.85,23.36,Duplicate
41.42,25.48,Duplicate
37.21,17.16,Duplicate
48.43,26.92,Duplicate
36.87,24.2,Duplicate
37.12,22.3,Duplicate
30.16,23.84,Duplicate
34.41,24.44,Duplicate
38.61,19.86,Duplicate
47.29,32.91,Duplicate
44.28,30.04,Duplicate
49.37,28.5,Duplicate
35.09,35.08,Duplicate
34.96,18.08,Duplicate
40.98,15.36,Duplicate
43.94,20.44,Duplicate
40.2,22.34,Duplicate
32.42,13.48,Duplicate
54.63,29.73,Duplicate
45.03,20.69,Duplicate
36.33,23.48,Duplicate
37.58,28.6,Duplicate
34.12,27.56,Duplicate
36.68,36.07,Duplicate
38.37,26.19,Duplicate
38.51,19.63,Duplicate
40.78,22.63,Duplicate
46.5,16.97,Duplicate
39.77,13.37,Duplicate
47.5,18.02,Duplicate
43.53,27.35,Duplicate
43.52,24.55,Duplicate
48.04,30.67,Duplicate
47.55,25.42,Duplicate
41.36,23.84,Duplicate
42.08,25.92,Duplicate
44.47,26.66,Duplicate
41.14,31.7,Duplicate
44.21,29.96,Duplicate
45.94,20.96,Duplicate
38.2,30.03,Duplicate
41.28,26.49,Duplicate
42.4,23.31,Duplicate
45.97,25.35,Duplicate
42.31,32.33,Duplicate
51.1,26.24,Duplicate
42.39,28.84,Duplicate
50.21,25.41,Duplicate
32.51,23.96,Duplicate
38.84,27.23,Duplicate
38.16,30.01,Duplicate
36.44,24.55,Duplicate
38.69,25.63,Duplicate
44.81,20.69,Duplicate
57.67,29.15,Duplicate
44.52,19.96,Duplicate
54.34,32.82,Duplicate
47.56,27.84,Duplicate
38.73,24.15,Duplicate
34.1,25.75,Duplicate
37.24,22.07,Duplicate
30.57,28.79,Duplicate
34.93,27.5,Duplicate
31.39,22.52,Duplicate
36.62,22.78,Duplicate
32.25,30.15,Duplicate
41.41,32.74,Duplicate
49.78,27.98,Duplicate
44.38,35.87,Duplicate
43.63,30.51,Duplicate
37.36,34.96,Duplicate
34.78,29.78,Duplicate
31.01,25.96,Duplicate
39.15,30.72,Duplicate
45.71,18.58,Duplicate
34.73,17.62,Duplicate
42.35,30.15,Duplicate
34.97,26.45,Duplicate
49.22,28.8,Duplicate
51.05,33.51,Duplicate
48.15,26.71,Duplicate
46.15,29.17,Duplicate
52.13,29.53,Duplicate
33.86,21.74,Duplicate
41.57,21.6,Duplicate
39.64,25.54,Duplicate
37.26,21.15,Duplicate
44.24,24.48,Duplicate
39.0,19.28,Duplicate
39.88,23.99,Duplicate
40.25,32.92,Duplicate
40.09,25.87,Duplicate
33.16,25.96,Duplicate
41.01,33.13,Duplicate
44.17,28.57,Duplicate
45.56,21.6,Duplicate
46.9,28.76,Duplicate
66.45,25.05,Duplicate
48.61,23.76,Duplicate
39.18,26.33,Duplicate
42.66,25.11,Duplicate
53.55,24.84,Duplicate
46.65,23.25,Duplicate
49.83,30.92,Duplicate
50.2,27.69,Duplicate
40.34,21.44,Duplicate
35.47,20.75,Duplicate
44.48,27.07,Duplicate
53.71,26.71,Duplicate
51.3,30.11,Duplicate
54.21,16.88,Duplicate
45.85,28.37,Duplicate
34.62,25.39,Duplicate
36.72,25.78,Duplicate
32.7,23.46,Duplicate
32.52,19.47,Duplicate
29.52,20.67,Duplicate
28.96,22.11,Duplicate
33.37,20.45,Duplicate
35.29,20.5,Duplicate
39.84,24.65,Duplicate
49.23,27.95,Duplicate
55.96,29.0,Duplicate
73.61,46.57,Duplicate
80.7,45.47,Duplicate
64.06,33.88,Duplicate
71.44,31.88,Duplicate
59.21,26.96,Duplicate
71.68,33.18,Duplicate
74.83,35.59,Duplicate
64.25,28.51,Duplicate
66.84,36.21,Duplicate
61.43,37.52,Duplicate
68.48,34.59,Duplicate
65.12,36.55,Duplicate
64.35,27.01,Duplicate
64.56,22.5,Duplicate
52.88,30.43,Duplicate
60.06,25.96,Duplicate
71.35,25.8,Duplicate
70.94,23.21,Duplicate
70.17,29.82,Duplicate
75.15,35.12,Duplicate
85.94,35.01,Duplicate
88.18,40.45,Duplicate
71.56,30.42,Duplicate
72.49,39.1,Duplicate
53.46,32.87,Duplicate
61.29,33.11,Duplicate
54.62,33.08,Duplicate
65.87,36.59,Duplicate
54.05,33.66,Duplicate
53.88,25.5,Duplicate
49.06,37.91,Duplicate
54.4,32.74,Duplicate
46.28,27.02,Duplicate
49.56,20.57,Duplicate
49.29,18.09,Duplicate
42.11,18.34,Duplicate
52.17,21.84,Duplicate
40.14,24.52,Duplicate
52.86,29.87,Duplicate
48.05,21.2,Duplicate
37.38,21.84,Duplicate
40.86,19.5,Duplicate
33.34,12.92,Duplicate
40.78,18.65,Duplicate
38.34,18.42,Duplicate
40.61,16.17,Duplicate
49.78,22.4,Duplicate
44.26,23.55,Duplicate
38.24,18.77,Duplicate
48.52,34.25,Duplicate
49.53,25.5,Duplicate
40.62,17.83,Duplicate
36.45,9.41,Duplicate
51.65,12.86,Duplicate
33.94,9.26,Duplicate
43.93,16.08,Duplicate
51.83,18.0,Duplicate
54.54,22.24,Duplicate
55.62,15.14,Duplicate
66.79,15.38,Duplicate
57.9,20.72,Duplicate
62.49,20.13,Duplicate
59.86,14.42,Duplicate
62.51,17.11,Duplicate
54.81,18.03,Duplicate
52.2,20.08,Duplicate
53.25,23.45,Duplicate
67.43,20.49,Duplicate
66.21,18.56,Duplicate
78.79,29.14,Duplicate
70.33,27.37,Duplicate
62.62,29.42,Duplicate
61.07,26.68,Duplicate
59.71,15.13,Duplicate
66.16,15.84,Duplicate
65.83,18.25,Duplicate
57.09,20.67,Duplicate
62.96,21.05,Duplicate
56.54,22.41,Duplicate
58.28,32.58,Duplicate
82.03,16.7,Duplicate
76.28,29.38,Duplicate
88.63,36.9,Duplicate
57.0,23.89,Duplicate
52.99,31.13,Duplicate
46.03,18.6,Duplicate
47.35,19.86,Duplicate
37.07,10.43,Duplicate
34.09,9.65,Duplicate
40.55,10.48,Duplicate
38.52,12.8,Duplicate
40.76,9.82,Duplicate
41.51,13.4,Duplicate
41.44,16.46,Duplicate
44.08,14.36,Duplicate
46.01,14.73,Duplicate
41.73,19.95,Duplicate
32.37,16.44,Duplicate
34.21,13.18,Duplicate
29.94,18.83,Duplicate
32.68,18.19,Duplicate
35.46,12.75,Duplicate
32.98,16.19,Duplicate
35.54,24.24,Duplicate
31.63,22.44,Duplicate
38.83,19.98,Duplicate
40.32,28.03,Duplicate
31.79,21.87,Duplicate
31.27,17.34,Duplicate
31.89,25.89,Duplicate
36.37,17.29,Duplicate
38.15,23.97,Duplicate
29.66,20.19,Duplicate
42.91,19.33,Duplicate
39.16,21.49,Duplicate
47.41,24.02,Duplicate
41.19,23.43,Duplicate
40.01,30.0,Duplicate
39.34,34.28,Duplicate
40.38,36.95,Duplicate
44.46,30.26,Duplicate
41.69,32.48,Duplicate
45.0,32.18,Duplicate
40.0,20.92,Duplicate
37.26,22.34,Duplicate
54.21,33.8,Duplicate
40.5,31.49,Duplicate
46.41,25.71,Duplicate
33.36,35.3,Duplicate
42.44,28.9,Duplicate
39.7,38.33,Duplicate
42.17,35.63,Duplicate
46.04,49.89,Duplicate
43.54,34.78,Duplicate
48.66,34.83,Duplicate
42.99,31.73,Duplicate
52.83,30.48,Duplicate
45.78,26.18,Duplicate
41.37,22.52,Duplicate
36.82,20.02,Duplicate
28.04,21.95,Duplicate
30.3,25.09,Duplicate
38.26,21.56,Duplicate
37.68,29.97,Duplicate
50.81,28.96,Duplicate
54.2,36.21,Duplicate
50.9,23.11,Duplicate
44.19,25.57,Duplicate
53.75,27.42,Duplicate
47.25,25.67,Duplicate
43.68,23.31,Duplicate
35.59,22.77,Duplicate
35.94,24.53,Duplicate
35.95,18.44,Duplicate
41.55,22.25,Duplicate
56.31,18.78,Duplicate
52.57,19.1,Duplicate
43.86,22.11,Duplicate
52.55,27.92,Duplicate
48.02,23.8,Duplicate
46.55,26.0,Duplicate
45.64,16.93,Duplicate
36.57,18.46,Duplicate
41.89,17.84,Duplicate
41.26,20.1,Duplicate
45.76,22.04,Duplicate
35.88,22.74,Duplicate
45.5,20.58,Duplicate
38.65,23.65,Duplicate
35.82,24.27,Duplicate
36.54,30.28,Duplicate
41.56,25.42,Duplicate
49.64,35.4,Duplicate
49.06,31.23,Duplicate
38.26,33.42,Duplicate
48.99,28.7,Duplicate
34.76,32.25,Duplicate
33.72,21.99,Duplicate
36.12,24.46,Duplicate
35.42,23.41,Duplicate
35.83,23.68,Duplicate
39.33,20.52,Duplicate
33.51,21.76,Duplicate
39.18,26.04,Duplicate
39.88,21.67,Duplicate
45.94,25.97,Duplicate
36.74,27.88,Duplicate
42.86,28.01,Duplicate
39.94,29.97,Duplicate
44.01,29.34,Duplicate
40.4,22.79,Duplicate
42.23,25.4,Duplicate
41.25,19.54,Duplicate
51.58,19.77,Duplicate
31.38,22.28,Duplicate
34.65,14.5,Duplicate
38.58,20.63,Duplicate
29.44,19.5,Duplicate
31.75,18.87,Duplicate
32.24,19.06,Duplicate
31.58,23.74,Duplicate
33.9,17.23,Duplicate
39.2,16.05,Duplicate
29.97,19.71,Duplicate
27.33,24.95,Duplicate
38.57,20.03,Duplicate
42.57,25.58,Duplicate
40.67,27.43,Duplicate
52.3,27.08,Duplicate
52.32,31.15,Duplicate
69.38,32.66,Duplicate
39.76,30.99,Duplicate
38.2,32.01,Duplicate
29.63,23.69,Duplicate
27.33,24.54,Duplicate
36.01,31.22,Duplicate
33.68,25.68,Duplicate
35.08,24.28,Duplicate
32.3,31.18,Duplicate
27.21,24.84,Duplicate
30.78,26.47,Duplicate
28.94,23.88,Duplicate
30.72,19.01,Duplicate
31.87,24.92,Duplicate
44.0,34.7,Duplicate
35.12,27.32,Duplicate
39.78,41.48,Duplicate
49.48,45.19,Duplicate
38.85,22.66,Duplicate
50.1,34.67,Duplicate
52.48,34.83,Duplicate
36.82,28.13,Duplicate
34.46,26.64,Duplicate
40.64,24.68,Duplicate
30.78,23.4,Duplicate
33.81,20.75,Duplicate
39.53,21.95,Duplicate
36.53,21.23,Duplicate
39.18,26.24,Duplicate
43.53,23.67,Duplicate
38.11,18.45,Duplicate
38.33,25.49,Duplicate
38.11,24.72,Duplicate
38.96,30.94,Duplicate
35.51,23.45,Duplicate
40.77,25.87,Duplicate
44.19,32.52,Duplicate
33.41,24.43,Duplicate
37.63,23.87,Duplicate
29.42,23.47,Duplicate
30.94,24.03,Duplicate
35.1,21.02,Duplicate
43.02,14.69,Duplicate
45.22,26.73,Duplicate
44.56,18.54,Duplicate
43.42,27.98,Duplicate
39.64,16.83,Duplicate
43.33,26.07,Duplicate
42.31,29.03,Duplicate
38.71,21.62,Duplicate
35.48,29.77,Duplicate
43.47,29.66,Duplicate
38.4,29.58,Duplicate
32.39,32.6,Duplicate
37.3,30.05,Duplicate
33.43,24.92,Duplicate
32.11,31.25,Duplicate
26.75,27.73,Duplicate
32.2,27.47,Duplicate
33.68,26.91,Duplicate
34.7,26.86,Duplicate
42.02,23.2,Duplicate
32.44,35.39,Duplicate
44.57,30.43,Duplicate
45.09,30.41,Duplicate
43.77,29.25,Duplicate
41.73,25.68,Duplicate
38.51,24.99,Duplicate
40.63,30.23,Duplicate
39.8,25.28,Duplicate
34.74,28.19,Duplicate
42.59,35.43,Duplicate
36.37,33.64,Duplicate
29.6,20.58,Duplicate
29.54,28.95,Duplicate
34.61,21.7,Duplicate
29.2,23.19,Duplicate
36.28,25.78,Duplicate
36.92,20.41,Duplicate
35.1,21.3,Duplicate
34.23,21.43,Duplicate
38.93,25.61,Duplicate
38.38,27.41,Duplicate
35.69,31.93,Duplicate
31.89,28.67,Duplicate
39.53,20.37,Duplicate
42.78,27.18,Duplicate
33.26,20.86,Duplicate
33.21,26.06,Duplicate
35.68,12.69,Duplicate
38.96,20.56,Duplicate
37.19,21.92,Duplicate
41.03,23.81,Duplicate
47.11,23.6,Duplicate
41.57,16.56,Duplicate
55.09,22.42,Duplicate
48.02,17.43,Duplicate
52.33,21.58,Duplicate
40.39,15.11,Duplicate
42.47,15.97,Duplicate
42.22,23.75,Duplicate
44.19,16.76,Duplicate
44.06,17.2,Duplicate
35.44,15.62,Duplicate
41.92,16.61,Duplicate
41.85,15.84,Duplicate
38.56,12.59,Duplicate
46.16,17.6,Duplicate
34.69,19.29,Duplicate
37.69,14.08,Duplicate
41.54,18.06,Duplicate
37.09,21.14,Duplicate
50.52,18.77,Duplicate
46.26,21.13,Duplicate
46.96,26.41,Duplicate
46.81,22.52,Duplicate
40.8,24.43,Duplicate
40.47,19.37,Duplicate
46.92,24.53,Duplicate
42.78,18.88,Duplicate
43.37,19.89,Duplicate
46.04,13.75,Duplicate
49.46,23.88,Duplicate
46.6,23.27,Duplicate
41.45,17.41,Duplicate
44.07,17.96,Duplicate
39.7,22.98,Duplicate
31.25,18.48,Duplicate
36.89,16.27,Duplicate
35.94,15.89,Duplicate
34.98,14.04,Duplicate
36.67,12.81,Duplicate
38.19,17.83,Duplicate
35.55,15.88,Duplicate
